CustomerID,Recency,Frequency,Monetary
17459,45,2,124.05
17460,80,4,43.730000000000004
17461,24,3,149.79999999999998
17462,62,2,64.7
17463,51,4,220.35
17464,248,1,112.5
17466,12,2,120.89
17469,18,5,596.1
17470,46,5,350.26
17472,290,3,128.06
17475,81,1,29.88
17480,75,2,83.11
17481,17,4,223.96
17483,96,3,136.60000000000002
17486,263,1,42.2
17489,1,2,128.48
17490,75,10,308.23
17491,16,9,680.58
17492,221,1,93.81
17495,302,2,131.57
17496,360,1,59.400000000000006
17498,77,1,66.48
17499,291,1,107.89999999999999
17501,281,2,27.900000000000002
17502,61,1,15.0
17503,152,2,79.28
17504,67,7,600.86
17505,207,2,292.26
17506,77,1,19.8
17507,263,2,160.03
17508,252,1,142.4
17509,59,8,1252.49
17510,26,1,111.64
17511,7,37,14313.52
17512,30,7,674.0600000000001
17513,74,1,104.0
17514,278,1,18.740000000000002
17515,122,4,81.88
17516,3,4,167.37
17517,253,1,73.84
17519,19,6,303.38
17520,55,1,121.46
17521,61,3,102.34
17522,96,3,126.17
17523,13,2,78.34
17524,363,1,25.75
17525,361,1,55.800000000000004
17526,213,3,253.59999999999997
17527,55,4,234.02
17528,1,10,759.13
17530,18,8,491.59
17531,308,1,126.6
17534,55,1,39.599999999999994
17535,252,1,47.9
17536,179,1,25.5
17537,61,2,134.63
17540,26,3,184.8
17542,271,1,25.45
17545,45,3,89.28
17548,235,2,9.540000000000001
17549,25,1,75.78
17550,68,2,45.050000000000004
17551,361,1,72.8
17552,73,2,213.73
17554,18,5,749.33
17555,21,2,73.51
17556,207,1,24.900000000000002
17557,16,2,68.31
17560,70,4,60.42
17561,21,1,32.1
17562,16,7,224.46
17564,26,3,63.2
17566,27,2,262.11
17567,59,9,502.88
17569,40,1,61.65
17571,52,4,323.97
17572,240,2,43.8
17573,61,2,47.85
17574,37,1,42.6
17576,4,18,854.4
17578,220,1,63.3
17579,139,2,20.87
17580,314,2,56.14
17581,67,23,2242.31
17582,238,1,13.92
17584,247,2,455.8
17585,111,4,181.17000000000002
17588,102,3,565.9
17589,34,4,632.4300000000001
17590,19,3,387.40000000000003
17591,75,7,579.38
17593,93,5,702.34
17594,87,2,148.1
17595,14,2,85.23
17596,25,7,600.78
17597,67,1,509.68
17600,19,1,29.82
17601,241,1,7.5
17602,25,7,960.98
17603,80,1,52.379999999999995
17604,189,2,41.4
17608,183,1,26.380000000000003
17609,42,5,232.14
17611,37,14,765.93
17612,55,6,317.93
17613,24,15,953.44
17614,59,1,77.6
17615,205,2,31.650000000000002
17618,221,3,211.2
17619,314,1,40.08
17621,23,3,149.7
17623,153,1,79.60000000000001
17624,16,2,141.76
17625,20,4,358.62
17629,97,6,374.83
17630,171,2,44.849999999999994
17631,121,3,71.26
17633,33,5,236.08
17634,36,9,537.5600000000001
17636,21,2,25.82
17637,117,2,139.17000000000002
17639,130,1,7.7
17642,3,2,132.8
17644,33,11,528.6
17646,250,3,245.39000000000001
17648,62,3,320.7
17649,136,2,131.25
17650,23,1,109.97999999999999
17651,13,11,782.14
17652,27,14,822.8100000000001
17653,61,2,33.71
17654,161,1,18.3
17655,42,6,313.83
17656,75,4,296.56
17658,6,3,131.24
17659,19,10,638.85
17660,143,1,16.45
17663,27,6,204.68
17664,20,2,123.37
17666,215,1,157.01999999999998
17667,6,5,451.6
17668,121,1,30.0
17669,87,6,680.13
17670,229,1,60.6
17671,6,6,318.82
17672,45,3,459.83000000000004
17673,121,6,265.17
17674,76,2,119.46000000000001
17675,4,33,4113.78
17676,1,4,243.14
17677,36,22,3403.86
17678,265,1,40.35
17679,54,2,480.8
17680,25,1,15.0
17682,12,6,523.32
17684,45,1,77.25
17685,2,6,463.95000000000005
17686,33,6,1117.04
17690,47,13,895.4
17691,360,2,45.9
17692,162,4,169.6
17693,139,1,35.34
17694,143,1,54.36000000000001
17695,173,1,59.160000000000004
17696,2,9,452.96000000000004
17697,238,1,115.35
17698,262,1,30.0
17700,18,5,455.51
17701,341,1,115.0
17702,91,5,490.03
17703,111,3,216.38
17704,170,2,194.4
17705,39,9,349.12
17706,62,13,2013.54
17708,219,2,62.0
17709,171,1,59.85
17711,12,2,129.86
17712,46,1,120.61
17715,202,1,326.4
17716,61,10,1043.7
17718,234,1,38.1
17719,2,16,1247.2
17720,28,3,252.82
17722,246,4,414.71
17723,97,2,444.50000000000006
17724,73,1,17.700000000000003
17725,18,12,574.5
17727,17,1,192.3
17728,23,4,489.15000000000003
17730,30,13,1192.03
17731,81,5,194.2
17732,667,1,36.9
17733,334,1,23.759999999999998
17734,55,3,172.71
17735,110,19,2378.88
17736,44,2,94.91
17737,1,1,40.2
17738,21,4,502.05
17739,13,7,492.84000000000003
17742,40,2,104.34
17744,27,6,543.36
17746,242,1,12.600000000000001
17749,180,2,132.7
17750,58,9,319.14
17754,90,4,378.01
17757,16,29,1158.1200000000001
17758,21,8,669.4300000000001
17759,19,2,146.69
17760,23,2,75.05
17761,153,1,40.5
17764,6,2,176.68
17765,212,2,27.75
17767,17,1,84.14
17768,168,3,268.48
17769,14,11,999.22
17770,36,5,263.75
17771,58,2,75.74
17772,12,2,33.9
17774,147,4,291.62
17775,256,1,20.4
17777,26,3,114.45
17779,23,4,161.78
17781,279,1,3.79
17783,74,2,37.2
17785,55,1,13.2
17786,87,2,64.16
17787,65,4,274.1
17789,283,1,34.3
17790,4,13,379.11
17791,61,1,43.35
17793,27,1,62.99
17795,181,2,78.89999999999999
17796,42,4,212.65
17797,24,3,199.95999999999998
17799,24,10,621.2
17800,38,8,250.7
17802,5,3,101.47999999999999
17805,75,1,11.97
17806,13,1,98.57
17809,18,10,460.9699999999999
17811,2,39,1797.87
17812,14,4,133.68
17813,16,5,423.09
17816,215,3,10.629999999999999
17817,161,3,233.58999999999997
17819,66,5,329.21
17824,53,1,51.839999999999996
17827,37,5,420.52
17828,18,3,237.01
17829,300,1,214.26000000000002
17830,121,3,131.5
17831,183,1,17.700000000000003
17832,51,1,30.54
17835,11,3,105.09
17836,49,1,57.9
17837,31,9,513.85
17838,28,6,483.58000000000004
17839,44,1,77.36
17841,1,138,7734.2
17843,100,1,35.9
17844,108,1,6.64
17848,83,4,154.29999999999998
17849,71,3,163.05
17850,70,25,1021.63
17852,13,2,20.55
17854,229,1,32.15
17855,667,1,80.16
17856,121,3,201.66000000000003
17857,74,9,6046.22
17858,3,10,878.45
17859,131,1,5.21
17860,547,1,29.63
17861,26,7,383.92
17863,31,6,827.1
17864,14,3,117.57
17865,2,20,1562.02
17866,144,1,75.0
17867,79,4,-291.5
17869,109,4,109.48
17870,16,9,202.06
17871,206,1,22.36
17873,82,5,476.83000000000004
17874,158,5,128.27
17878,45,1,108.85
17880,425,1,131.6
17883,16,4,113.67
17884,182,4,125.18
17885,14,1,36.14
17886,122,3,146.51
17887,306,1,17.95
17888,20,8,38.36000000000001
17889,36,2,54.27
17890,324,2,120.9
17891,164,1,20.16
17892,157,1,23.7
17893,227,1,16.03
17894,73,8,175.41
17895,46,1,47.61
17896,25,1,152.64000000000001
17897,174,3,91.62
17898,87,2,14.25
17899,279,1,37.93
17901,61,1,19.93
17904,23,1,54.05
17905,73,4,212.54999999999998
17906,190,1,16.95
17908,698,1,58.83
17911,11,1,62.2
17912,361,3,49.23
17913,1,2,32.35
17914,182,1,34.660000000000004
17917,47,3,59.059999999999995
17919,2,1,457.86
17920,13,17,887.68
17921,150,4,176.08
17924,13,5,708.09
17925,667,1,244.08
17926,135,2,93.46000000000001
17928,160,1,13.7
17929,13,1,136.0
17930,73,3,208.8
17931,136,2,146.46
17932,6,3,332.35
17934,1,1,142.2
17935,143,1,16.15
17936,243,1,49.1
17937,122,5,1350.48
17939,279,1,14.489999999999998
17940,70,2,149.04000000000002
17941,337,1,165.36
17946,235,1,28.43
17949,19,13,5745.6900000000005
17950,74,3,128.92000000000002
17951,41,2,298.8
17954,125,11,401.07
17955,220,2,94.75
17957,245,1,10.05
17958,118,1,15.0
17960,173,1,14.290000000000001
17961,5,20,345.17
17962,144,1,2.9899999999999998
17964,122,2,82.94999999999999
17965,10,12,507.0
17966,34,5,248.8
17967,639,1,4.41
17968,698,1,64.72
17969,168,1,7.5
17970,6,1,134.56
17972,7,1,30.5
17973,53,1,15.719999999999999
17974,26,3,167.29
17975,17,12,767.24
17976,667,1,47.75
17977,61,1,144.5
17978,455,1,176.51999999999998
17979,170,3,122.73
17980,167,3,317.95
17984,147,1,34.129999999999995
17985,24,1,206.6
17987,158,1,59.25
17988,13,4,41.19
17990,238,2,132.6
17991,227,2,90.4
17994,64,3,155.84
17997,65,9,178.57
17999,303,2,94.26
18001,14,2,79.03
18004,364,1,27.9
18005,49,2,92.91
18006,25,1,41.0
18008,205,3,448.79
18009,237,1,79.91
18010,258,1,34.4
18011,698,1,15.15
18013,157,1,34.769999999999996
18014,30,1,47.51
18015,213,1,23.01
18016,76,5,443.26
18018,110,2,23.07
18022,244,1,92.98
18024,65,1,179.93
18027,305,1,41.78
18030,44,2,193.45
18033,215,1,15.93
18034,23,2,36.86
18035,45,3,177.65
18036,107,3,60.75
18037,255,2,3.9
18040,21,2,93.4
18041,13,20,801.58
18042,55,1,14.850000000000001
18043,26,3,115.22
18044,89,9,474.59
18045,47,1,45.15
18048,205,1,3.8
18050,361,1,38.4
18053,72,1,65.8
18055,41,10,1628.69
18056,290,1,150.95
18058,11,1,88.55999999999999
18059,11,4,90.42
18061,23,7,514.71
18062,193,2,109.44999999999999
18064,135,2,383.0
18065,88,13,625.24
18066,77,1,91.5
18067,42,1,114.99
18069,2,5,400.49
18071,259,2,66.2
18072,157,2,12.480000000000004
18073,116,6,517.8
18074,698,1,75.7
18075,25,11,542.04
18077,33,11,482.79
18078,189,2,69.6
18079,47,3,645.42
18081,275,1,50.28
18082,27,1,135.05
18084,18,1,90.47999999999999
18085,332,2,47.9
18087,39,1,-10.2
18088,92,1,37.7
18092,3,7,2228.16
18093,33,3,294.90000000000003
18094,83,6,985.4399999999999
18095,40,1,181.8
18096,13,3,188.7
18097,207,6,672.1800000000001
18099,247,1,13.55
18101,13,2,72.97
18102,51,41,45059.94
18104,303,1,92.82000000000001
18105,303,1,13.7
18106,331,1,68.1
18108,256,1,33.5
18109,5,26,1311.01
18110,21,1,46.7
18112,14,2,49.3
18113,547,1,76.32000000000001
18114,292,1,69.9
18116,237,7,250.77
18117,27,1,61.83
18118,12,27,1066.78
18119,517,1,83.44
18120,97,1,19.3
18121,126,1,122.05
18122,4,6,281.96999999999997
18123,26,2,152.82
18125,61,5,247.69
18126,62,1,38.269999999999996
18127,21,2,43.21
18129,68,1,2.1
18130,17,4,279.19
18135,82,2,4.15
18136,6,3,136.58
18138,297,1,23.4
18139,19,6,1470.12
18142,34,2,493.5
18143,118,2,203.78
18144,80,5,608.15
18145,14,4,635.56
18149,38,2,224.2
18150,142,3,88.8
18151,136,2,129.63
18154,45,2,67.84
18155,77,4,107.99000000000001
18156,14,2,119.55
18158,2,2,108.1
18159,39,1,82.65
18160,59,2,82.9
18161,17,5,441.51
18164,303,1,81.88
18165,179,1,9.719999999999999
18167,25,3,135.9
18168,70,7,238.65
18169,62,1,35.400000000000006
18170,114,3,87.43
18171,1,4,258.55
18172,6,15,1413.22
18173,69,4,376.34
18176,355,2,159.55
18177,122,5,303.45
18178,115,5,266.18
18179,11,5,346.61
18180,2,6,298.97
18181,26,1,30.900000000000002
18183,69,2,194.10000000000002
18185,251,1,136.2
18188,17,2,360.96
18189,79,2,242.39999999999998
18190,332,1,71.6
18192,73,1,226.37
18193,4,2,6.969999999999999
18194,84,1,204.0
18196,216,2,205.39
18198,73,13,577.0600000000001
18200,108,1,30.28
18202,201,3,292.6
18203,218,1,15.9
18204,73,3,310.24
18205,76,2,134.8
18210,11,6,480.83000000000004
18211,27,4,177.79
18212,328,1,45.949999999999996
18213,238,1,65.98
18215,32,1,87.94
18216,122,1,72.75
18217,61,2,63.620000000000005
18218,208,2,74.36
18219,45,10,569.57
18220,228,1,152.64000000000001
18221,6,4,236.86
18222,124,1,47.849999999999994
18223,2,17,953.33
18224,265,1,49.0
18225,23,12,1161.55
18226,33,11,1232.61
18227,189,1,15.0
18228,52,3,173.95000000000002
18229,1,17,1336.34
18230,11,6,727.84
18231,194,4,423.68
18232,83,3,181.23000000000002
18235,33,3,495.12
18236,61,5,237.95000000000002
18237,3,5,227.03
18239,220,5,427.78
18241,11,12,398.96000000000004
18242,67,3,299.06
18245,6,7,528.96
18246,235,1,203.4
18248,94,2,58.35
18249,19,1,9.959999999999999
18250,312,1,27.599999999999998
18251,89,1,806.4
18252,52,2,160.16
18255,32,1,20.0
18257,41,9,377.01
18259,26,2,165.60000000000002
18260,101,6,586.59
18261,216,1,29.999999999999996
18262,142,1,41.7
18263,25,4,293.56
18265,74,2,221.8
18270,268,1,43.4
18272,4,7,715.9100000000001
18273,152,1,51.0
18274,19,2,-51.9
18276,45,1,116.7
18277,1,2,0.5500000000000007
18278,75,1,109.4
18280,161,1,52.75
18281,5,1,33.45
18282,217,2,67.85
18283,11,14,325.54
18287,1,2,364.96
